"","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct12t29","agePct16t24","agePct65up","pctUrban","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","OtherPerCap","HispPerCap","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","TotalPctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","PctIlleg","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","NumInShelters","NumStreet","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","LandArea","PopDens","PctUsePubTrans","ViolentCrimesPerPop"
"PctPopUnderPov",0.181653549635279,0.0560097930213369,0.454996615051686,0.536839298073421,-0.250200366827561,0.180027512747052,0.492536951331865,0.454938109014772,0.469520607511909,0.0886193386002351,-0.289057076451651,-0.858651089436744,-0.50967381241891,0.0980534810324432,-0.725539311351674,0.228768080032404,0.782504294466056,-0.143019707270301,-0.828750611150153,-0.772828437226015,-0.591579625884303,-0.560915665912725,-0.26153216690249,-0.339411671440891,-0.396337216796735,-0.534615025347292,1,0.6564615532725,0.666393668027561,-0.431295634247826,0.778267997582409,-0.704050217543059,-0.0538734670980501,0.160865950207191,0.469925143856519,-0.476623318722005,0.415642488790893,0.416294682332615,0.442355214076728,0.443228494556176,0.132582265686694,-0.751002413861859,-0.764664122120882,0.770264686442375,-0.673838159699434,-0.0950442509189448,-0.256245836622502,0.6874657139385,0.291222839413171,0.362117610883305,0.349100282697373,0.358814174102349,0.0400166000075996,0.0374120114593935,0.00920365027460005,0.0044996965655902,0.0407767895119536,0.16064835558071,0.383108553233008,0.293914478711497,-0.0782026537950784,-0.172113236094117,0.284401998193594,-0.641202227923185,0.509226021531748,0.504189267129393,-0.415568796391814,0.410047173776593,-0.583869208489365,0.536447472176343,0.243621061655315,-0.16051975191333,0.824539920455735,0.560553350484852,-0.692499939232097,0.44982762198974,-0.249725775501325,0.057329291368952,0.341528196245539,0.258560522659103,-0.152161094439414,0.164441236408619,-0.253430472097089,0.0149339776719557,-0.0294467190992753,0.0784665837773918,0.0948198697785026,-0.155079273312391,0.567605744427263
"PctLess9thGrade",0.0518358045981578,0.125223222839219,0.292081214274344,0.440434336265186,-0.269764996710981,0.318987500145762,0.155799585768179,0.158018560639202,0.125610404077905,0.237640934473002,-0.243110665319037,-0.658069155911199,-0.4975728616376,-0.0243023857188614,-0.715059425207287,0.394583041614189,0.758044500197582,-0.0288113753246715,-0.707080598007299,-0.692970720673298,-0.582342310606641,-0.444807413509705,-0.215849265209357,-0.260565888181534,-0.33638251438026,-0.478142751251302,0.6564615532725,1,0.957269890633124,-0.709212279045736,0.703890483508825,-0.571588981546333,0.289618805894743,-0.24584861384326,0.735160131546244,-0.699133414887892,0.323954284923834,0.167036534117535,0.322706931677507,0.332512679774599,0.283596040493266,-0.574077387585381,-0.628263881509582,0.626434010311137,-0.46756778123839,-0.0391946504236267,-0.182436209484462,0.593704136378447,0.0350248172666597,0.104649061322357,0.101855699668384,0.151459900916977,0.0597795409066082,0.08435949774873,0.0825056207441121,0.0954792614083915,0.273924401660915,0.413864775856859,0.465450979139339,0.424927285423174,0.110502107524614,0.00494246137006463,0.386499376909626,-0.469213362563872,0.544052308493878,0.486430806031125,-0.361111913052335,0.237236238492057,-0.407229138028076,0.446535241152768,0.242422134055748,-0.249495914531448,0.701969292536333,0.593371799104624,-0.512781577903531,0.233766119419891,-0.0890423011864298,0.205296541521171,0.205599965655439,0.169270331337432,0.0428858179817038,0.238855618702671,0.0965145007621904,-0.307732191833797,-0.274875299724252,-0.0645007362106003,0.169734389680267,-0.1360251343744,0.491629892319432
"PctNotHSGrad",0.0542148965822171,0.125160933058737,0.335355957357732,0.453154196021129,-0.332133023179102,0.296204321642809,0.123282952973495,0.112915307155571,0.0719795182706498,0.254410048382907,-0.218349093088079,-0.686789205598138,-0.535557254204171,-0.111388763298359,-0.781212799366188,0.425549250424278,0.792405265732518,0.0230600346180514,-0.750481326979172,-0.737947846935215,-0.625055409775402,-0.454655517047911,-0.212235690863186,-0.271434483069942,-0.339584493530766,-0.48817436221349,0.666393668027561,0.957269890633124,1,-0.801377520799065,0.758293232812733,-0.609938378566367,0.322978042198944,-0.321891317519493,0.801077820796466,-0.773844276662094,0.397684567577552,0.122575394422194,0.386714057151324,0.402172018587245,0.295176469478633,-0.630372490878427,-0.686295304882192,0.677888532452434,-0.517767545843607,-0.0611074078009991,-0.207813631729745,0.635665957827906,-0.0105270789948757,0.0538650762864623,0.049718166351965,0.0994856217185242,-0.000433849689677105,0.025585233281845,0.0239028594699801,0.0370107224567432,0.216388237509822,0.360291094698363,0.484365884015345,0.445941855491678,0.129664058014217,0.0110177792121853,0.418576416544247,-0.449560801094229,0.536056520176066,0.477914955339292,-0.340859340932462,0.281298236634996,-0.379331229031092,0.498544111326711,0.272270584783955,-0.264339594376978,0.739224539492491,0.607699055669832,-0.531804492805436,0.240899284353548,-0.0989497051903119,0.21956232862245,0.196009371798926,0.1611503921973,-0.00814288961346053,0.244604238168958,0.121845748627385,-0.35820434301491,-0.307311742136759,-0.0661129436381322,0.175587879903852,-0.125441016544757,0.538436407130604
"PctBSorMore",0.00990945185504643,-0.111190635612782,-0.150898787330263,-0.212906155608931,0.387326020935415,-0.214503250894207,-0.00873751151822965,-0.0219567235519935,0.0690347148510892,-0.191514682233071,0.188753760217663,0.630612540046983,0.434573088398132,0.186559079654267,0.752504742977093,-0.368936641825389,-0.652171619772808,-0.191738731767259,0.736445108199168,0.78002330314408,0.777891432479066,0.466874325106076,0.236369762420083,0.345405813079113,0.31129362059511,0.525493764360028,-0.431295634247826,-0.709212279045736,-0.801377520799065,1,-0.625401651751891,0.444138991492836,-0.347232184689623,0.565042043192663,-0.814837915618446,0.954362672743703,-0.45784239653025,0.131464432153736,-0.408520020619909,-0.437419379258421,-0.257521157614406,0.465157767342608,0.502581469943206,-0.564015244261268,0.346830096583034,-0.0176526888622904,0.0865919880951979,-0.422630608612669,0.191167019476017,0.150645877920609,0.158764887187701,0.104952080050894,0.208909839583996,0.18229727264923,0.180293293193323,0.162303816661708,-0.0467269321585278,-0.174623069862761,-0.383777749297258,-0.373261511661269,-0.171509201650416,-0.0399378143601718,-0.424932775163305,0.281757345272321,-0.418017836391909,-0.331952373830615,0.188750769005832,-0.234032240857133,0.210561838117272,-0.391587898307831,-0.218655178597105,0.127590919236424,-0.611901076713702,-0.412425829415819,0.522972202397467,-0.11332935602231,0.125744222078404,-0.105260438765647,-0.0641011538813204,-0.0654236284271276,0.163244523098489,-0.248592354350771,-0.078872333775403,0.331789349111982,0.328068804264309,0.0347263156207286,-0.0533413259511282,0.260029592961105,-0.403314760534164
"PctUnemployed",0.172062722668906,0.154799676811043,0.34914089678775,0.479099645227186,-0.232135811783009,0.307211152975846,0.268334832412332,0.230595312346793,0.200373419068518,0.118951660639484,-0.213360067261202,-0.694732053021378,-0.509160159584346,-0.072567928631998,-0.737882221751882,0.294691591741584,0.835106857454644,0.024163546316608,-0.730886701507967,-0.723244287689451,-0.584647358556555,-0.427689372960051,-0.229692491389916,-0.266823918431638,-0.338642081869178,-0.478719283540228,0.778267997582409,0.703890483508825,0.758293232812733,-0.625401651751891,1,-0.681449310325394,0.0867765109549838,-0.0674405692408644,0.571510544705036,-0.607322365486566,0.374868805323658,0.259879734304819,0.39881197641976,0.398675693022938,0.324217073614476,-0.660896636116856,-0.686914419986806,0.692943030787867,-0.557197111798281,-0.189921791364223,-0.339916006372854,0.637175435329817,0.074673528528866,0.109320699199362,0.0987514702530311,0.122049808120689,0.0602795863955919,0.0762492342164986,0.0622973770662681,0.0664742948565607,0.220707323797639,0.320045979896973,0.526912535014057,0.465993933479666,0.130684887793373,0.0425285807467293,0.402714886331777,-0.485808962872782,0.530886401814974,0.436570108702317,-0.333555659295804,0.351885562140023,-0.425744002949148,0.573044323578424,0.311337721024333,-0.272668406248103,0.699178217483595,0.580108479736721,-0.51781362855878,0.411907903485755,-0.0754965161341199,0.191636635479371,0.30011998876396,0.247431448922691,0.0215369840015121,0.166618852684086,0.00374644465258266,-0.235480171414649,-0.213291290546533,0.0243417706679443,0.170952704043902,-0.0433898306768656,0.541373943421357
"PctEmploy",0.0121949630142867,0.126151826206049,-0.233429957796192,-0.219768701749135,0.361039763420796,-0.00314897494868431,-0.180677973506833,0.0139053587699612,-0.145888275321406,-0.611668830498593,0.273388204904532,0.704226311971679,0.858145446099747,0.0359678734998313,0.407376298121257,-0.724707637485911,-0.642845428289753,-0.397248647456646,0.653769165560834,0.553075153612595,0.445435438851794,0.46868057988129,0.218651033713653,0.16761664552982,0.333193543860249,0.379781340662677,-0.704050217543059,-0.571588981546333,-0.609938378566367,0.444138991492836,-0.681449310325394,1,0.0415051956645811,-0.204782877565206,-0.390982248784181,0.395237409144775,-0.239782109831967,-0.122898631871844,-0.183743169842283,-0.22187926966346,0.12619412578212,0.545235515772606,0.552292784114231,-0.568384263457804,0.447657847278703,0.246791515200414,0.346924355342036,-0.391330239529388,-0.0224634316621181,-0.0574700916721701,-0.00988873792997651,0.000712833398343903,0.117487463427893,0.118982520072805,0.140421329698628,0.141921206499817,0.0326978769344922,-0.0310563083907983,-0.127526012582198,-0.0807142995124597,0.239389942284244,0.351220609602059,-0.0557236423477233,0.271122155351305,-0.187103390046164,-0.375039069646441,0.276058933686825,-0.369925196517235,0.216234304609869,-0.374334355910897,-0.366496013375411,0.329872876253799,-0.577944955065074,-0.392713391734471,0.573117597184935,-0.409099350153832,0.286799454456598,-0.129052741933426,-0.162251303102033,-0.104161568996817,0.161546439378509,-0.204009721115634,-0.115877994516542,0.217974229721775,0.234707764398375,0.03771520968043,-0.0339856690082905,0.150437910745106,-0.356787978486141
"PctEmplManu",-0.130907780132975,0.0631142617525652,-0.0603045459101855,-0.0709566951586571,-0.154295609564697,-0.0930747075268633,-0.0804664739971253,-0.0829005730152698,-0.139137694150603,-0.00523499070287773,-0.103128698237195,-0.0280226956661525,0.00524699907697443,-0.157467094107817,-0.147508574166132,0.0707645812988976,0.135942467687623,-0.0275054775309512,-0.0736641322124892,-0.15097139773849,-0.187517480351552,-0.0168143479243755,-0.0226657470195192,0.0068012501425757,-0.0502720952401164,-0.0934357094223116,-0.0538734670980501,0.289618805894743,0.322978042198944,-0.347232184689623,0.0867765109549838,0.0415051956645811,1,-0.452873602893597,0.647569832849239,-0.3261971683444,0.0538145636212327,-0.139258846154671,0.00928632152314476,0.0296763593258256,0.131134604547967,-0.0239711460661904,-0.0423479148331158,0.0854991504031157,0.0335919720462586,0.0712745634805954,0.0554334583090354,0.0650576845783516,-0.161755603986818,-0.119853174594857,-0.119030261259231,-0.111042948408218,-0.176871692422439,-0.158479246973534,-0.148451624965713,-0.148342815864314,-0.0943589875434716,-0.0129218013578865,0.0544410050839262,0.0869980354852664,0.144085517001604,0.143844999705004,0.09809542480371,0.0367735831216824,-0.0226026279738657,-0.0597517113638135,0.0991759169652247,-0.265322008639475,0.0382126560250359,0.0552035722186931,0.0647425286583685,-0.184751138198554,0.113091896301496,0.0823153158343104,-0.108565272279263,-0.252645853602147,-0.147434835766422,0.0492515717909757,-0.138061158231465,-0.144258836621187,-0.138597749074105,0.302916901808484,0.264388125838336,-0.374568094713121,-0.309658866943902,-0.114198289458699,-0.00291775638231456,-0.186452715175762,-0.0382407411901005
"PctEmplProfServ",0.00227867994257121,-0.137303914512041,0.0696977198272014,-0.0546633309962859,0.0172375139206671,-0.272257726672647,0.324020263318988,0.196261808967215,0.371137267443423,0.121094103922168,-0.0568223110408166,-0.0387969331012907,-0.120038632781964,0.160919142859003,0.322725680713533,0.087688582790367,-0.0797388483104673,0.054127126686474,0.0984600762388301,0.161596589193221,0.217085916620193,-0.0100989438385735,-0.00772259956405416,0.0981898266152603,-0.036961249566326,0.0955488297876656,0.160865950207191,-0.24584861384326,-0.321891317519493,0.565042043192663,-0.0674405692408644,-0.204782877565206,-0.452873602893597,1,-0.450202492531803,0.550175885167919,-0.271813113985172,0.363888098422916,-0.23866755150255,-0.249318694614505,-0.268199264816312,-0.0213570363902412,0.0275435529467368,-0.0584071714879519,-0.0605072697347775,-0.00709505027699334,0.0253570146713854,-0.045568441799365,0.225976354393333,0.210634252004364,0.164516831830594,0.0872440166493966,0.0223131301058116,-0.0156037005806017,-0.0457310476902532,-0.0699275636563541,-0.159660627572355,-0.24499226872871,-0.239874930301294,-0.282204832057546,-0.324869865698907,-0.220247030504798,-0.388233208424176,-0.0143506758012681,-0.287817717750029,-0.0508690953478999,-0.0225436359194668,-0.0411400221485198,-0.0704557183312617,0.00112995661349445,0.141861025976177,-0.237371486083135,-0.110573776309882,-0.0818670581413038,-0.0810145461563919,0.146067741621785,-0.206389314155531,0.0448152694218593,0.100903126710131,-0.00563812003815452,-0.100020050507481,0.094874587482821,-0.0137487880331858,0.140163601228544,0.0826716203737503,0.00287050368433211,-0.0144205424094366,0.14923979207162,-0.120677405831336
"PctOccupManu",-0.0363389941409797,0.10213145090822,0.19462997938542,0.23415538928145,-0.368257560214488,0.0978818916148854,0.129957850205988,0.120115838638729,0.0536860225238072,0.121998831270635,-0.267526691788483,-0.600647508082251,-0.362167915228896,-0.128782603813321,-0.686380604645861,0.295864407529199,0.639285060086029,0.0163369022059713,-0.664912459465073,-0.7115562715435,-0.675279750384574,-0.439355083518812,-0.224597766398337,-0.298251351002444,-0.329870783837124,-0.502045366042154,0.469925143856519,0.735160131546244,0.801077820796466,-0.814837915618446,0.571510544705036,-0.390982248784181,0.647569832849239,-0.450202492531803,1,-0.826074620640087,0.387067154967179,-0.00384757768250865,0.351712518385923,0.375719335496534,0.237321777795534,-0.486485350488529,-0.517720037684246,0.579242843478735,-0.368781089021007,0.0745987914234272,-0.0306443018932273,0.479779514622715,-0.0612252229924756,0.0126004788149791,0.0028444660090608,0.0342312640177315,-0.182640813772465,-0.161619918451723,-0.165191795352122,-0.160714551110043,-0.0372234017698511,0.121379637501329,0.337707391725641,0.320025896620441,0.129156921410414,0.0469183605715827,0.34031826924672,-0.338789604441059,0.344698468048332,0.300282775869408,-0.177608976853663,0.0738681190140028,-0.290060539144495,0.389432883988604,0.222622424100925,-0.24673642976741,0.634227340222512,0.44495640559211,-0.551445111547529,0.037986683906688,-0.220860152131288,0.124982818921162,0.0834716567997769,0.0401272107941235,-0.221348012667118,0.350170929540016,0.0972346789308573,-0.340036964565644,-0.329279452810916,-0.0706295601852891,0.0681397122807913,-0.229677220222149,0.359228165770394
"PctOccupMgmtProf",-0.0447664911826858,-0.121105668815284,-0.180313823183101,-0.239366782692581,0.349643683669646,-0.222507171392655,-0.125622079650017,-0.173599072851064,-0.0804399757129798,-0.116416443498475,0.196725672872753,0.676499960163402,0.371804642282696,0.148595685898529,0.777930237764228,-0.292808595862096,-0.641489771008613,-0.099868986727829,0.767618509404744,0.825933421811087,0.828211932021121,0.520176020557882,0.257746479944588,0.427187616907952,0.340714751326592,0.586010125523195,-0.476623318722005,-0.699133414887892,-0.773844276662094,0.954362672743703,-0.607322365486566,0.395237409144775,-0.3261971683444,0.550175885167919,-0.826074620640087,1,-0.465091629470491,0.0142186764500067,-0.418957810257855,-0.445975867878945,-0.248741945505169,0.504512793055523,0.536739230655434,-0.602912236856153,0.392086892123173,-0.0979249738620614,0.00231088183195577,-0.47127200923679,0.0991585262397502,0.0387793911937913,0.0435154587673712,-0.00734790081345153,0.158058188089855,0.13236612157016,0.134124776526592,0.119900291429732,-0.045413810772304,-0.184243147080819,-0.394328791803552,-0.369034061224968,-0.144060882053384,-0.0305414457634484,-0.417602232964329,0.375223027178001,-0.45904024494124,-0.388928015975773,0.249767036601433,-0.246650514266068,0.309486132660677,-0.38968037916517,-0.168631880283688,0.0904390355976937,-0.635565546680554,-0.414548963146827,0.540333534155781,-0.164033392847771,0.113003848912092,-0.0959471497897293,-0.120840627443118,-0.108114925185271,0.15785018218896,-0.226988866751519,0.034399305522003,0.221450884173966,0.250623761076516,-0.000331914228452107,-0.067749447076323,0.247235406948648,-0.421352110820871
"MalePctDivorce",0.267319675224152,-0.431223783444749,0.442802326307175,0.38889559135113,-0.151308770137392,0.112422005004589,-0.194868301003099,-0.00310893225726169,-0.0998159997296378,0.173140556759374,-0.0457305059244906,-0.53998979442976,-0.375480053533485,-0.191712473427094,-0.577105652194682,0.1722101200518,0.504707732544,0.00895479722284443,-0.549824209588263,-0.385092804470188,-0.317567509405708,-0.349695713236776,-0.134149414452408,-0.235456106604696,-0.213114522960503,-0.324068897934557,0.415642488790893,0.323954284923834,0.397684567577552,-0.45784239653025,0.374868805323658,-0.239782109831967,0.0538145636212327,-0.271813113985172,0.387067154967179,-0.465091629470491,1,0.0318346002111964,0.924855035213498,0.977196328340064,-0.233418140832995,-0.735816168719736,-0.716745954796072,0.715093688199869,-0.669230319682225,0.19363051851384,0.110993029778404,0.559488215443689,0.101018833628788,0.122714946705583,0.1507146234345,0.193715869525743,-0.0743098834409178,-0.0591566024362344,-0.0649894382066217,-0.0619808970988925,-0.112457045665165,0.0267277157478446,0.0828154844036573,-0.0449838785634525,-0.391403805042207,-0.465223854416666,-0.00845577744544151,-0.539510436722821,0.338148147374863,0.543835634120395,-0.406092179744472,0.442980029073518,-0.507231602166804,0.410276233475369,-0.00727829147378955,-0.0784737061173813,0.613005668989246,0.320223442686667,-0.409919699535141,0.0950187684456318,-0.124818242572887,-0.0576804507864467,0.391617595385595,0.361242998131317,-0.182633431337767,-0.0450416991026652,-0.286853740639708,-0.0105416051895638,0.0523956658250249,0.150465637097495,0.111640946293085,-0.0896498638009477,0.599235118903632
"MalePctNevMarr",0.300991846405838,0.142749810955033,0.294926318994167,0.377607704807197,0.258899525816578,0.199902275665595,0.551677381950582,0.755974854262427,0.761452720585502,-0.219574945303876,0.0767980647310047,-0.224505041017932,0.0541081293607627,-0.0762610479201292,-0.192996606454426,-0.185603010954994,0.277222771773109,-0.284059127927722,-0.144328566808394,-0.179143272019019,-0.0705607582248563,-0.139639749965643,-0.0757712981855206,-0.163424356067436,-0.11451247580404,-0.160352029225402,0.416294682332615,0.167036534117535,0.122575394422194,0.131464432153736,0.259879734304819,-0.122898631871844,-0.139258846154671,0.363888098422916,-0.00384757768250865,0.0142186764500067,0.0318346002111964,1,0.085583189550899,0.0562467731459107,0.0882723875895501,-0.417266045977612,-0.400829035182476,0.324099442273132,-0.421459424671794,0.00748213530787727,-0.039907443910598,0.496126263894568,0.421332060040568,0.465054272257357,0.46601133539898,0.430645841464323,0.436567900188925,0.428165519698151,0.407629806901695,0.386727036887547,0.285491947166546,0.287755051361766,0.271250765340856,0.159085083279891,-0.111310359280215,-0.00913161002025116,-0.00950817631764629,-0.604417493862648,0.308735336077666,0.4426106738759,-0.40792601278541,-0.00894824076180204,-0.637935699804217,0.217218609702201,-0.0974074687404985,-0.296308475415015,0.145977511309269,0.218980925777407,0.00682524527922155,0.417142504895649,0.131732747816084,0.105258902112039,0.354393359528395,0.292297241863156,0.286726082760392,-0.0584996516255583,-0.266546560621287,0.214448218800557,0.167614616486564,-0.0586406266960448,0.417772988676961,0.402166019013011,0.313790106518356
"FemalePctDiv",0.318929808086882,-0.330774800350835,0.462620853574324,0.495654295445676,-0.0375174647355246,0.228557830601594,-0.127928654153875,0.0708293851676964,-0.0529045235686026,0.0537253010674601,0.00121688183368775,-0.511935257982764,-0.295884096616141,-0.161566374695445,-0.6244279811793,0.0532253914077929,0.546299143434327,-0.085424052458318,-0.534383996404721,-0.383133021858129,-0.290770306094679,-0.322371344234887,-0.105165719494721,-0.229860952856179,-0.209827848276612,-0.320863514757705,0.442355214076728,0.322706931677507,0.386714057151324,-0.408520020619909,0.39881197641976,-0.183743169842283,0.00928632152314476,-0.23866755150255,0.351712518385923,-0.418957810257855,0.924855035213498,0.085583189550899,1,0.982988472306983,-0.120995419640824,-0.744897003274649,-0.728811285057828,0.712171936275585,-0.687765147365521,0.158622018190172,0.0538042221049669,0.590394706361203,0.180976295506534,0.210149501188041,0.248425545150618,0.292563786313236,0.0563269166122272,0.0742528791542259,0.0689563054299057,0.0699899207044481,-0.00829037299153672,0.141494701453251,0.182530336491265,0.0656199942488754,-0.279213197530105,-0.364903489329908,0.11558797019954,-0.606234398072243,0.458071593587562,0.542491597784119,-0.412473364025995,0.38216003471995,-0.565442149553592,0.386614735379549,-0.108800706140833,-0.0237624142525763,0.596192487164271,0.336401387383516,-0.36137454867957,0.158542857027097,-0.044977449756514,-0.134874344582768,0.402771242935969,0.38591898763686,-0.0729494932201799,-0.120489865281325,-0.367002978368091,0.0351788277784536,0.104282174762981,0.117583703610876,0.201690699278058,-0.0644246879835244,0.635561071332927
"TotalPctDiv",0.29644429794143,-0.392422353966108,0.465439502855891,0.453924524342255,-0.100965158298206,0.16881313688063,-0.162316517509044,0.0303632744342284,-0.0795035562136035,0.121403633928208,-0.0238470680276653,-0.540028063060117,-0.348121676604513,-0.178651371990306,-0.613910337178863,0.120884940097647,0.540193075601194,-0.0395874247175983,-0.555111827652911,-0.392379700079949,-0.308798440012013,-0.342917490630953,-0.121315680322866,-0.234794167791506,-0.216568584220158,-0.327321480835474,0.443228494556176,0.332512679774599,0.402172018587245,-0.437419379258421,0.398675693022938,-0.22187926966346,0.0296763593258256,-0.249318694614505,0.375719335496534,-0.445975867878945,0.977196328340064,0.0562467731459107,0.982988472306983,1,-0.181205001135504,-0.76029345032699,-0.741757892120663,0.73093628547315,-0.697121880474878,0.180638567972131,0.0841639719326936,0.588976305841243,0.145210224270683,0.171282433441567,0.205340941645391,0.249153518596996,-0.0115186021881108,0.0052178724471156,-0.000410994424632299,0.0013766050241171,-0.0654712294828723,0.083034950124123,0.134403959132505,0.009667864176385,-0.343837525376461,-0.424038622312634,0.0521801703533591,-0.584001732784585,0.403582733933611,0.551569857865869,-0.414261338445031,0.418283675123657,-0.54731826099907,0.407457292933275,-0.0566263644798063,-0.0566108633017705,0.618366177457462,0.337669576264536,-0.398297670014722,0.131269769458723,-0.0920226618175475,-0.0939070701442062,0.403210886454817,0.377304668657103,-0.134303536815712,-0.0771160065096537,-0.326822967092461,0.00501211902730092,0.0729201154505423,0.132480655963157,0.161974072035297,-0.0791886998432988,0.630371051780659
"PersPerFam",0.108219502626893,0.863915857998242,0.00704394664570442,0.362184229765433,0.205648846264891,0.540617922069596,0.303038507900882,0.233412622895072,0.0730211495717158,-0.580874878726399,0.0540800233836513,0.100614556191704,0.373723800335395,0.0823687453274001,-0.361114866851523,-0.417588814841265,0.275504527877743,-0.387896800763644,-0.0403261377268793,-0.271510043310548,-0.193504798617701,0.0238486274600669,-0.00289049876012486,-0.0732831945115657,-0.0120929716064561,-0.136224120152919,0.132582265686694,0.283596040493266,0.295176469478633,-0.257521157614406,0.324217073614476,0.12619412578212,0.131134604547967,-0.268199264816312,0.237321777795534,-0.248741945505169,-0.233418140832995,0.0882723875895501,-0.120995419640824,-0.181205001135504,1,0.0989342964757667,0.0160695205239138,-0.0443570920247704,0.122782158067505,-0.250896188744363,-0.345406396029816,0.179493795042103,0.00792955066921667,0.0137973533204151,0.0488798636108887,0.113281621144995,0.289279231848417,0.311888984833637,0.326338899624587,0.348279110578407,0.486807114618134,0.509280193103911,0.854252375773388,0.919204465494084,0.930848302892666,0.891933077350166,0.781014184903231,0.00883673535780136,0.582144185622752,-0.169629361413871,0.118495130048389,-0.204300925086382,0.0553758773449425,0.190237377620064,-0.0284203136387182,0.145282161722581,0.0823011133435933,0.239697204286883,0.115653167868714,0.121177743385997,0.278726912252419,0.00163399016119225,0.013117358179457,0.0794176143168419,0.351420896376421,0.0055998249784309,0.0471142506867118,-0.132991324966422,-0.141518059775338,-0.00700101313250169,0.15277955384578,0.0845751714930859,0.131969952354534
"PctFam2Par",-0.297182159519877,0.274257598670809,-0.663228554840264,-0.615083923171317,0.210852970717809,-0.103480105264194,-0.131948515228844,-0.247666994759629,-0.223849944546243,-0.249907365396181,0.0790021120157945,0.747760085269687,0.554279802683441,0.224804317231366,0.70005680156723,-0.323751970443961,-0.769058581195615,-0.00846193637516455,0.728601562786217,0.585749030652175,0.420767526752405,0.487254596731868,0.200876862033615,0.300375208606274,0.326558987650791,0.435421606172966,-0.751002413861859,-0.574077387585381,-0.630372490878427,0.465157767342608,-0.660896636116856,0.545235515772606,-0.0239711460661904,-0.0213570363902412,-0.486485350488529,0.504512793055523,-0.735816168719736,-0.417266045977612,-0.744897003274649,-0.76029345032699,0.0989342964757667,1,0.985954482195638,-0.935096350447393,0.925921830373448,-0.116993214683072,0.00799612351380304,-0.877934720745042,-0.230543466268446,-0.278242850287197,-0.286369706158701,-0.29620276762418,-0.0289816905491757,-0.0372986146631841,-0.019072063680169,-0.0122519855270907,0.0176478799477328,-0.121153150968758,-0.268997013398759,-0.123981267373438,0.336735173177684,0.400554652600338,-0.0761130879809504,0.725245134232744,-0.433437459478189,-0.63952540864554,0.487922511896901,-0.43218421862435,0.687178775583511,-0.560527814331833,-0.146609309902466,0.32093275688097,-0.744094671034734,-0.50330408976296,0.529336346952173,-0.350748246713643,0.14742359772857,-0.142733787628905,-0.484070791045076,-0.384869136892664,0.128896331629382,-0.0977709859777545,0.180499040783716,0.0971562569321833,0.0290470292093372,-0.0483165650640182,-0.279683229348549,-0.0605514128069896,-0.744142901471373
"PctKids2Par",-0.307130782892117,0.19220681840534,-0.702279095871484,-0.681324097326243,0.200113453810743,-0.163359238814073,-0.145304618208155,-0.24643350053563,-0.216427753822841,-0.224461137447286,0.0743174938161927,0.735279283168926,0.534142015618433,0.214029817437054,0.745188637627673,-0.311655986392671,-0.789191836555357,0.00621996083139442,0.732424493335132,0.605422520725787,0.426389076675795,0.484752661496877,0.19073416469,0.298506011032579,0.320660026024715,0.440498932796112,-0.764664122120882,-0.628263881509582,-0.686295304882192,0.502581469943206,-0.686914419986806,0.552292784114231,-0.0423479148331158,0.0275435529467368,-0.517720037684246,0.536739230655434,-0.716745954796072,-0.400829035182476,-0.728811285057828,-0.741757892120663,0.0160695205239138,0.985954482195638,1,-0.927624271921449,0.915095864999631,-0.100874347553752,0.0372028497631545,-0.904086148859823,-0.218451452563066,-0.271589116693045,-0.284965377784528,-0.304573162620749,-0.0505204031975087,-0.06326079783811,-0.0485997383057864,-0.0450081390108952,-0.0328010867657053,-0.1744854931501,-0.347709130043688,-0.212009021953813,0.246950810034219,0.333896498249371,-0.168416781390917,0.701440172202707,-0.502032441143181,-0.619318745916541,0.472201859149102,-0.435397404930294,0.6497684901184,-0.586945444569503,-0.151641968757579,0.280698329609995,-0.768386681398246,-0.536583729490172,0.508685019370364,-0.369872488853785,0.114944929896318,-0.14359786554972,-0.478889746259648,-0.390044211462168,0.0933154391586689,-0.0842293777130735,0.158093165308518,0.114854713624614,0.0454748415159045,-0.0669995964069946,-0.270245928428575,-0.0444193469721741,-0.777018728544887
